timestamp,jammerId,eventType
2.645,25,jamming_active
2.646,25,jamming_active
2.647,25,jamming_active
2.648,25,jamming_active
2.649,25,jamming_active
2.65,25,jamming_active
2.651,25,jamming_active
2.652,25,jamming_active
2.653,25,jamming_active
2.654,25,jamming_active
2.655,25,jamming_active
2.656,25,jamming_active
2.657,25,jamming_active
2.658,25,jamming_active
2.659,25,jamming_active
2.66,25,jamming_active
2.661,25,jamming_active
2.662,25,jamming_active
2.663,25,jamming_active
2.664,25,jamming_active
2.665,25,jamming_active
2.666,25,jamming_active
2.667,25,jamming_active
2.668,25,jamming_active
2.669,25,jamming_active
2.67,25,jamming_active
2.671,25,jamming_active
2.672,25,jamming_active
2.673,25,jamming_active
2.674,25,jamming_active
2.675,25,jamming_active
2.676,25,jamming_active
2.677,25,jamming_active
2.678,25,jamming_active
2.679,25,jamming_active
2.68,25,jamming_active
2.681,25,jamming_active
2.682,25,jamming_active
2.683,25,jamming_active
2.684,25,jamming_active
2.685,25,jamming_active
2.686,25,jamming_active
2.687,25,jamming_active
2.688,25,jamming_active
2.689,25,jamming_active
2.69,25,jamming_active
2.691,25,jamming_active
2.692,25,jamming_active
2.693,25,jamming_active
2.694,25,jamming_active
2.695,25,jamming_active
2.696,25,jamming_active
2.697,25,jamming_active
2.698,25,jamming_active
2.699,25,jamming_active
2.7,25,jamming_active
2.701,25,jamming_active
2.702,25,jamming_active
2.703,25,jamming_active
2.704,25,jamming_active
2.705,25,jamming_active
2.706,25,jamming_active
2.707,25,jamming_active
2.708,25,jamming_active
2.709,25,jamming_active
2.71,25,jamming_active
2.711,25,jamming_active
2.712,25,jamming_active
2.713,25,jamming_active
2.714,25,jamming_active
2.715,25,jamming_active
2.716,25,jamming_active
2.717,25,jamming_active
2.718,25,jamming_active
2.719,25,jamming_active
2.72,25,jamming_active
2.721,25,jamming_active
2.722,25,jamming_active
2.723,25,jamming_active
2.724,25,jamming_active
2.725,25,jamming_active
2.726,25,jamming_active
2.727,25,jamming_active
2.728,25,jamming_active
2.729,25,jamming_active
2.73,25,jamming_active
2.731,25,jamming_active
2.732,25,jamming_active
2.733,25,jamming_active
2.734,25,jamming_active
2.735,25,jamming_active
2.736,25,jamming_active
2.737,25,jamming_active
2.738,25,jamming_active
2.739,25,jamming_active
2.74,25,jamming_active
2.741,25,jamming_active
2.742,25,jamming_active
2.743,25,jamming_active
2.744,25,jamming_active
2.745,25,jamming_active
2.746,25,jamming_active
2.747,25,jamming_active
2.748,25,jamming_active
2.749,25,jamming_active
2.75,25,jamming_active
2.751,25,jamming_active
2.752,25,jamming_active
2.753,25,jamming_active
2.754,25,jamming_active
2.755,25,jamming_active
2.756,25,jamming_active
2.757,25,jamming_active
2.758,25,jamming_active
2.759,25,jamming_active
2.76,25,jamming_active
2.761,25,jamming_active
2.762,25,jamming_active
2.763,25,jamming_active
2.764,25,jamming_active
2.765,25,jamming_active
2.766,25,jamming_active
2.767,25,jamming_active
2.768,25,jamming_active
2.769,25,jamming_active
2.77,25,jamming_active
2.771,25,jamming_active
2.772,25,jamming_active
2.773,25,jamming_active
2.774,25,jamming_active
2.775,25,jamming_active
2.776,25,jamming_active
2.777,25,jamming_active
2.778,25,jamming_active
2.779,25,jamming_active
2.78,25,jamming_active
2.781,25,jamming_active
2.782,25,jamming_active
2.783,25,jamming_active
2.784,25,jamming_active
2.785,25,jamming_active
2.786,25,jamming_active
2.787,25,jamming_active
2.788,25,jamming_active
2.789,25,jamming_active
2.79,25,jamming_active
2.791,25,jamming_active
2.792,25,jamming_active
2.793,25,jamming_active
2.794,25,jamming_active
2.795,25,jamming_active
2.796,25,jamming_active
2.797,25,jamming_active
2.798,25,jamming_active
2.799,25,jamming_active
2.8,25,jamming_active
2.801,25,jamming_active
2.802,25,jamming_active
2.803,25,jamming_active
2.804,25,jamming_active
2.805,25,jamming_active
2.806,25,jamming_active
2.807,25,jamming_active
2.808,25,jamming_active
2.809,25,jamming_active
2.81,25,jamming_active
2.811,25,jamming_active
2.812,25,jamming_active
2.813,25,jamming_active
2.814,25,jamming_active
2.815,25,jamming_active
2.816,25,jamming_active
2.817,25,jamming_active
2.818,25,jamming_active
2.819,25,jamming_active
2.82,25,jamming_active
2.821,25,jamming_active
2.822,25,jamming_active
2.823,25,jamming_active
2.824,25,jamming_active
2.825,25,jamming_active
2.826,25,jamming_active
2.827,25,jamming_active
2.828,25,jamming_active
2.829,25,jamming_active
2.83,25,jamming_active
2.831,25,jamming_active
2.832,25,jamming_active
2.833,25,jamming_active
2.834,25,jamming_active
2.835,25,jamming_active
2.836,25,jamming_active
2.837,25,jamming_active
2.838,25,jamming_active
2.839,25,jamming_active
2.84,25,jamming_active
2.841,25,jamming_active
2.842,25,jamming_active
2.843,25,jamming_active
2.844,25,jamming_active
2.845,25,jamming_active
2.846,25,jamming_active
2.847,25,jamming_active
2.848,25,jamming_active
2.849,25,jamming_active
2.85,25,jamming_active
2.851,25,jamming_active
2.852,25,jamming_active
2.853,25,jamming_active
2.854,25,jamming_active
2.855,25,jamming_active
2.856,25,jamming_active
2.857,25,jamming_active
2.858,25,jamming_active
2.859,25,jamming_active
2.86,25,jamming_active
2.861,25,jamming_active
2.862,25,jamming_active
2.863,25,jamming_active
2.864,25,jamming_active
2.865,25,jamming_active
2.866,25,jamming_active
2.867,25,jamming_active
2.868,25,jamming_active
2.869,25,jamming_active
2.87,25,jamming_active
2.871,25,jamming_active
2.872,25,jamming_active
2.873,25,jamming_active
2.874,25,jamming_active
2.875,25,jamming_active
2.876,25,jamming_active
2.877,25,jamming_active
2.878,25,jamming_active
2.879,25,jamming_active
2.88,25,jamming_active
2.881,25,jamming_active
2.882,25,jamming_active
2.883,25,jamming_active
2.884,25,jamming_active
2.885,25,jamming_active
2.886,25,jamming_active
2.887,25,jamming_active
2.888,25,jamming_active
2.889,25,jamming_active
2.89,25,jamming_active
2.891,25,jamming_active
2.892,25,jamming_active
2.893,25,jamming_active
2.894,25,jamming_active
2.895,25,jamming_active
2.896,25,jamming_active
2.897,25,jamming_active
2.898,25,jamming_active
2.899,25,jamming_active
2.9,25,jamming_active
2.901,25,jamming_active
2.902,25,jamming_active
2.903,25,jamming_active
2.904,25,jamming_active
2.905,25,jamming_active
2.906,25,jamming_active
2.907,25,jamming_active
2.908,25,jamming_active
2.909,25,jamming_active
2.91,25,jamming_active
2.911,25,jamming_active
2.912,25,jamming_active
2.913,25,jamming_active
2.914,25,jamming_active
2.915,25,jamming_active
2.916,25,jamming_active
2.917,25,jamming_active
2.918,25,jamming_active
2.919,25,jamming_active
2.92,25,jamming_active
2.921,25,jamming_active
2.922,25,jamming_active
2.923,25,jamming_active
2.924,25,jamming_active
2.925,25,jamming_active
2.926,25,jamming_active
2.927,25,jamming_active
2.928,25,jamming_active
2.929,25,jamming_active
2.93,25,jamming_active
2.931,25,jamming_active
2.932,25,jamming_active
2.933,25,jamming_active
2.934,25,jamming_active
2.935,25,jamming_active
2.936,25,jamming_active
2.937,25,jamming_active
2.938,25,jamming_active
2.939,25,jamming_active
2.94,25,jamming_active
2.941,25,jamming_active
2.942,25,jamming_active
2.943,25,jamming_active
2.944,25,jamming_active
2.945,25,jamming_active
2.946,25,jamming_active
2.947,25,jamming_active
2.948,25,jamming_active
2.949,25,jamming_active
2.95,25,jamming_active
2.951,25,jamming_active
2.952,25,jamming_active
2.953,25,jamming_active
2.954,25,jamming_active
2.955,25,jamming_active
2.956,25,jamming_active
2.957,25,jamming_active
2.958,25,jamming_active
2.959,25,jamming_active
2.96,25,jamming_active
2.961,25,jamming_active
2.962,25,jamming_active
2.963,25,jamming_active
2.964,25,jamming_active
2.965,25,jamming_active
2.966,25,jamming_active
2.967,25,jamming_active
2.968,25,jamming_active
2.969,25,jamming_active
2.97,25,jamming_active
2.971,25,jamming_active
2.972,25,jamming_active
2.973,25,jamming_active
2.974,25,jamming_active
2.975,25,jamming_active
2.976,25,jamming_active
2.977,25,jamming_active
2.978,25,jamming_active
2.979,25,jamming_active
2.98,25,jamming_active
2.981,25,jamming_active
2.982,25,jamming_active
2.983,25,jamming_active
2.984,25,jamming_active
2.985,25,jamming_active
2.986,25,jamming_active
2.987,25,jamming_active
2.988,25,jamming_active
2.989,25,jamming_active
2.99,25,jamming_active
2.991,25,jamming_active
2.992,25,jamming_active
2.993,25,jamming_active
2.994,25,jamming_active
2.995,25,jamming_active
2.996,25,jamming_active
2.997,25,jamming_active
2.998,25,jamming_active
2.999,25,jamming_active
3,25,jamming_active
3.001,25,jamming_active
3.002,25,jamming_active
3.003,25,jamming_active
3.004,25,jamming_active
3.005,25,jamming_active
3.006,25,jamming_active
3.007,25,jamming_active
3.008,25,jamming_active
3.009,25,jamming_active
3.01,25,jamming_active
3.011,25,jamming_active
3.012,25,jamming_active
3.013,25,jamming_active
3.014,25,jamming_active
3.015,25,jamming_active
3.016,25,jamming_active
3.017,25,jamming_active
3.018,25,jamming_active
3.019,25,jamming_active
3.02,25,jamming_active
3.021,25,jamming_active
3.022,25,jamming_active
3.023,25,jamming_active
3.024,25,jamming_active
3.025,25,jamming_active
3.026,25,jamming_active
3.027,25,jamming_active
3.028,25,jamming_active
3.029,25,jamming_active
3.03,25,jamming_active
3.031,25,jamming_active
3.032,25,jamming_active
3.033,25,jamming_active
3.034,25,jamming_active
3.035,25,jamming_active
3.036,25,jamming_active
3.037,25,jamming_active
3.038,25,jamming_active
3.039,25,jamming_active
3.04,25,jamming_active
3.041,25,jamming_active
3.042,25,jamming_active
3.043,25,jamming_active
3.044,25,jamming_active
3.045,25,jamming_active
3.046,25,jamming_active
3.047,25,jamming_active
3.048,25,jamming_active
3.049,25,jamming_active
3.05,25,jamming_active
3.051,25,jamming_active
3.052,25,jamming_active
3.053,25,jamming_active
3.054,25,jamming_active
3.055,25,jamming_active
3.056,25,jamming_active
3.057,25,jamming_active
3.058,25,jamming_active
3.059,25,jamming_active
3.06,25,jamming_active
3.061,25,jamming_active
3.062,25,jamming_active
3.063,25,jamming_active
3.064,25,jamming_active
3.065,25,jamming_active
3.066,25,jamming_active
3.067,25,jamming_active
3.068,25,jamming_active
3.069,25,jamming_active
3.07,25,jamming_active
3.071,25,jamming_active
3.072,25,jamming_active
3.073,25,jamming_active
3.074,25,jamming_active
3.075,25,jamming_active
3.076,25,jamming_active
3.077,25,jamming_active
3.078,25,jamming_active
3.079,25,jamming_active
3.08,25,jamming_active
3.081,25,jamming_active
3.082,25,jamming_active
3.083,25,jamming_active
3.084,25,jamming_active
3.085,25,jamming_active
3.086,25,jamming_active
3.087,25,jamming_active
3.088,25,jamming_active
3.089,25,jamming_active
3.09,25,jamming_active
3.091,25,jamming_active
3.092,25,jamming_active
3.093,25,jamming_active
3.094,25,jamming_active
3.095,25,jamming_active
3.096,25,jamming_active
3.097,25,jamming_active
3.098,25,jamming_active
3.099,25,jamming_active
3.1,25,jamming_active
3.101,25,jamming_active
3.102,25,jamming_active
3.103,25,jamming_active
3.104,25,jamming_active
3.105,25,jamming_active
3.106,25,jamming_active
3.107,25,jamming_active
3.108,25,jamming_active
3.109,25,jamming_active
3.11,25,jamming_active
3.111,25,jamming_active
3.112,25,jamming_active
3.113,25,jamming_active
3.114,25,jamming_active
3.115,25,jamming_active
3.116,25,jamming_active
3.117,25,jamming_active
3.118,25,jamming_active
3.119,25,jamming_active
3.12,25,jamming_active
3.121,25,jamming_active
3.122,25,jamming_active
3.123,25,jamming_active
3.124,25,jamming_active
3.125,25,jamming_active
3.126,25,jamming_active
3.127,25,jamming_active
3.128,25,jamming_active
3.129,25,jamming_active
3.13,25,jamming_active
3.131,25,jamming_active
3.132,25,jamming_active
3.133,25,jamming_active
3.134,25,jamming_active
3.135,25,jamming_active
3.136,25,jamming_active
3.137,25,jamming_active
3.138,25,jamming_active
3.139,25,jamming_active
3.14,25,jamming_active
3.141,25,jamming_active
3.142,25,jamming_active
3.143,25,jamming_active
3.144,25,jamming_active
3.145,25,jamming_active
3.146,25,jamming_active
3.147,25,jamming_active
3.148,25,jamming_active
3.149,25,jamming_active
3.15,25,jamming_active
3.151,25,jamming_active
3.152,25,jamming_active
3.153,25,jamming_active
3.154,25,jamming_active
3.155,25,jamming_active
3.156,25,jamming_active
3.157,25,jamming_active
3.158,25,jamming_active
3.159,25,jamming_active
3.16,25,jamming_active
3.161,25,jamming_active
3.162,25,jamming_active
