timestamp,nodeId,neighborCount,minDistance
1.6,17,5,21.4699
1.6,18,3,93.392
1.6,19,1,0.310161
1.6,20,2,1.44003
1.6,21,4,3.38492
1.6,22,2,3.32728
1.6,23,8,42.0313
1.6,24,1,188.198
1.6,25,2,25.8931
1.6,26,4,145.109
1.6,27,4,4.10844
1.6,28,3,2.78442
1.6,29,4,65.6021
1.6,30,4,184.811
1.6,31,6,77.6631
1.6,32,5,129.986
1.6,33,2,25.8931
1.6,34,2,31.6699
1.6,35,5,176.588
1.6,36,4,3.38492
1.6,37,4,12.8411
1.6,38,4,4.10844
1.6,39,8,36.477
1.6,40,0,318.522
1.6,41,3,9.57056
1.6,42,5,30.1514
1.6,43,2,31.6699
1.6,44,3,1.35473
1.6,45,0,410.079
1.6,46,6,30.1514
1.6,47,6,85.8459
1.6,48,1,225.878
1.6,49,4,3.23543
1.6,50,7,122.117
1.6,51,6,1.69532
1.6,52,4,18.1365
1.6,53,5,21.4699
1.6,54,3,3.32555
1.6,55,1,86.3256
1.6,56,1,4.09766
1.6,57,3,23.2549
1.6,58,6,93.5823
1.6,59,3,1.36682
1.6,60,2,3.32728
1.6,61,5,100.935
1.6,62,1,4.09766
1.6,63,4,18.2263
1.6,64,2,4.17164
1.6,65,4,18.1365
1.6,66,0,480.876
1.6,67,4,12.8411
1.6,68,8,49.0729
1.6,69,6,1.69532
1.6,70,5,2.77418
1.6,71,4,28.322
1.6,72,4,19.0349
1.6,73,3,2.46173
1.6,74,7,43.2732
1.6,75,10,36.477
1.6,76,0,352.78
1.6,77,6,132.788
1.6,78,4,28.322
1.6,79,10,19.18
1.6,80,8,1.73072
1.6,81,1,0.310161
1.6,82,2,224.324
1.6,83,7,85.8459
1.6,84,5,2.77418
1.6,85,3,93.392
1.6,86,4,125.812
1.6,87,5,89.1215
1.6,88,6,1.44101
1.6,89,5,61.1801
1.6,90,1,224.008
1.6,91,8,98.6634
1.6,92,4,48.9402
1.6,93,4,34.6752
1.6,94,0,352.78
1.6,95,3,1.35473
1.6,96,5,43.6289
1.6,97,8,1.73072
1.6,98,2,5.49401
1.6,99,2,191.504
1.6,100,1,224.008
1.6,101,0,271.022
1.6,102,5,108.179
1.6,103,4,175.153
1.6,104,3,2.46173
1.6,105,4,3.23543
1.6,106,2,4.17164
1.6,107,2,210.651
1.6,108,4,34.6752
1.6,109,5,54.5065
1.6,110,2,1.35695
1.6,111,4,99.0557
1.6,112,8,3.98935
1.6,113,3,23.2549
1.6,114,3,132.788
1.6,115,5,54.5065
1.6,116,1,86.3256
1.6,117,10,45.5991
1.6,118,2,5.49401
1.6,119,3,172.755
1.6,120,3,6.12719
1.6,121,3,151.519
1.6,122,8,42.0313
1.6,123,5,36.881
1.6,124,8,3.98935
1.6,125,6,172.658
1.6,126,6,1.44101
1.6,127,5,50.7467
1.6,128,7,147.262
1.6,129,3,72.5593
1.6,130,5,43.6289
1.6,131,6,1.79805
1.8,0,4,105.219
1.8,1,2,1.44003
1.8,2,7,36.881
1.8,3,8,25.2548
1.8,4,5,107.52
1.8,5,7,93.5823
1.8,6,5,156.74
1.8,7,8,132.288
1.8,8,2,51.0006
1.8,9,2,132.134
1.8,10,3,1.36682
1.8,11,2,1.35695
1.8,12,4,18.2263
1.8,13,4,48.5988
1.8,14,4,118.439
1.8,15,5,77.6631
1.8,16,4,19.0349
1.8,17,5,21.4699
1.8,18,3,93.392
1.8,19,1,0.310161
1.8,20,2,1.44003
1.8,21,4,3.38492
1.8,22,2,3.32728
1.8,23,8,42.0313
1.8,24,1,188.198
1.8,25,2,25.8931
1.8,26,4,145.109
1.8,27,4,4.10844
1.8,28,3,2.78442
1.8,29,4,65.6021
1.8,30,4,184.811
1.8,31,6,77.6631
1.8,32,5,129.986
1.8,33,2,25.8931
1.8,34,2,31.6699
1.8,35,5,176.588
1.8,36,4,3.38492
1.8,37,4,12.8411
1.8,38,4,4.10844
1.8,39,8,36.477
1.8,40,0,318.522
1.8,41,3,9.57056
1.8,42,5,30.1514
1.8,43,2,31.6699
1.8,44,3,1.35473
1.8,45,0,410.079
1.8,46,6,30.1514
1.8,47,6,85.8459
1.8,48,1,225.878
1.8,49,4,3.23543
1.8,50,7,122.117
1.8,51,6,1.69532
1.8,52,4,18.1365
1.8,53,5,21.4699
1.8,54,3,3.32555
1.8,55,1,86.3256
1.8,56,1,4.09766
1.8,57,3,23.2549
1.8,58,6,93.5823
1.8,59,3,1.36682
1.8,60,2,3.32728
1.8,61,5,100.935
1.8,62,1,4.09766
1.8,63,4,18.2263
1.8,64,2,4.17164
1.8,65,4,18.1365
1.8,66,0,480.876
1.8,67,4,12.8411
1.8,68,8,49.0729
1.8,69,6,1.69532
1.8,70,5,2.77418
1.8,71,4,28.322
1.8,72,4,19.0349
1.8,73,3,2.46173
1.8,74,7,43.2732
1.8,75,10,36.477
1.8,76,0,352.78
1.8,77,6,132.788
1.8,78,4,28.322
1.8,79,10,19.18
1.8,80,8,1.73072
1.8,81,1,0.310161
1.8,82,2,224.324
1.8,83,7,85.8459
1.8,84,5,2.77418
1.8,85,3,93.392
1.8,86,4,125.812
1.8,87,5,89.1215
1.8,88,6,1.44101
1.8,89,5,61.1801
1.8,90,1,224.008
1.8,91,8,98.6634
1.8,92,4,48.9402
1.8,93,4,34.6752
1.8,94,0,352.78
1.8,95,3,1.35473
1.8,96,5,43.6289
1.8,97,8,1.73072
1.8,98,2,5.49401
1.8,99,2,191.504
1.8,100,1,224.008
1.8,101,0,271.022
1.8,102,5,108.179
1.8,103,4,175.153
1.8,104,3,2.46173
1.8,105,4,3.23543
1.8,106,2,4.17164
1.8,107,2,210.651
1.8,108,4,34.6752
1.8,109,5,54.5065
1.8,110,2,1.35695
1.8,111,4,99.0557
1.8,112,8,3.98935
1.8,113,3,23.2549
1.8,114,3,132.788
1.8,115,5,54.5065
1.8,116,1,86.3256
1.8,117,10,45.5991
1.8,118,2,5.49401
1.8,119,3,172.755
1.8,120,3,6.12719
1.8,121,3,151.519
1.8,122,8,42.0313
1.8,123,5,36.881
1.8,124,8,3.98935
1.8,125,6,172.658
1.8,126,6,1.44101
1.8,127,5,50.7467
1.8,128,7,147.262
1.8,129,3,72.5593
1.8,130,5,43.6289
1.8,131,6,1.79805
2,0,4,105.219
2,1,2,1.44003
2,2,7,36.881
2,3,8,25.2548
2,4,5,107.52
2,5,7,93.5823
2,6,5,156.74
2,7,8,132.288
2,8,2,51.0006
2,9,2,132.134
2,10,3,1.36682
2,11,2,1.35695
2,12,4,18.2263
2,13,4,48.5988
2,14,4,118.439
2,15,5,77.6631
2,16,4,19.0349
2,17,5,21.4699
2,18,3,93.392
2,19,1,0.310161
2,20,2,1.44003
2,21,4,3.38492
2,22,2,3.32728
2,23,8,42.0313
2,24,1,188.198
2,25,2,25.8931
2,26,4,145.109
2,27,4,4.10844
2,28,3,2.78442
2,29,4,65.6021
2,30,4,184.811
2,31,6,77.6631
2,32,5,129.986
2,33,2,25.8931
2,34,2,31.6699
2,35,5,176.588
2,36,4,3.38492
2,37,4,12.8411
2,38,4,4.10844
2,39,8,36.477
2,40,0,318.522
2,41,3,9.57056
2,42,5,30.1514
2,43,2,31.6699
2,44,3,1.35473
2,45,0,410.079
2,46,6,30.1514
2,47,6,85.8459
2,48,1,225.878
2,49,4,3.23543
2,50,7,122.117
2,51,6,1.69532
2,52,4,18.1365
2,53,5,21.4699
2,54,3,3.32555
2,55,1,86.3256
2,56,1,4.09766
2,57,3,23.2549
2,58,6,93.5823
2,59,3,1.36682
2,60,2,3.32728
2,61,5,100.935
2,62,1,4.09766
2,63,4,18.2263
2,64,2,4.17164
2,65,4,18.1365
2,66,0,480.876
2,67,4,12.8411
2,68,8,49.0729
2,69,6,1.69532
2,70,5,2.77418
2,71,4,28.322
2,72,4,19.0349
2,73,3,2.46173
2,74,7,43.2732
2,75,10,36.477
2,76,0,352.78
2,77,6,132.788
2,78,4,28.322
2,79,10,19.18
2,80,8,1.73072
2,81,1,0.310161
2,82,2,224.324
2,83,7,85.8459
2,84,5,2.77418
2,85,3,93.392
2,86,4,125.812
2,87,5,89.1215
2,88,6,1.44101
2,89,5,61.1801
2,90,1,224.008
2,91,8,98.6634
2,92,4,48.9402
2,93,4,34.6752
2,94,0,352.78
2,95,3,1.35473
2,96,5,43.6289
2,97,8,1.73072
2,98,2,5.49401
2,99,2,191.504
2,100,1,224.008
2,101,0,271.022
2,102,5,108.179
2,103,4,175.153
2,104,3,2.46173
2,105,4,3.23543
2,106,2,4.17164
2,107,2,210.651
2,108,4,34.6752
2,109,5,54.5065
2,110,2,1.35695
2,111,4,99.0557
2,112,8,3.98935
2,113,3,23.2549
2,114,3,132.788
2,115,5,54.5065
2,116,1,86.3256
2,117,10,45.5991
2,118,2,5.49401
2,119,3,172.755
2,120,3,6.12719
2,121,3,151.519
2,122,8,42.0313
2,123,5,36.881
2,124,8,3.98935
2,125,6,172.658
2,126,6,1.44101
2,127,5,50.7467
2,128,7,147.262
2,129,3,72.5593
2,130,5,43.6289
2,131,6,1.79805
2.2,0,4,105.219
2.2,1,2,1.44003
2.2,2,7,36.881
2.2,3,8,25.2548
2.2,4,5,107.52
2.2,5,7,93.5823
2.2,6,5,156.74
2.2,7,8,132.288
2.2,8,2,51.0006
2.2,9,2,132.134
2.2,10,3,1.36682
2.2,11,2,1.35695
2.2,12,4,18.2263
2.2,13,4,48.5988
2.2,14,4,118.439
2.2,15,5,77.6631
2.2,16,4,19.0349
2.2,17,5,21.4699
2.2,18,3,93.392
2.2,19,1,0.310161
2.2,20,2,1.44003
2.2,21,4,3.38492
2.2,22,2,3.32728
2.2,23,8,42.0313
2.2,24,1,188.198
2.2,25,2,25.8931
2.2,26,4,145.109
2.2,27,4,4.10844
2.2,28,3,2.78442
2.2,29,4,65.6021
2.2,30,4,184.811
2.2,31,6,77.6631
2.2,32,5,129.986
2.2,33,2,25.8931
2.2,34,2,31.6699
2.2,35,5,176.588
2.2,36,4,3.38492
2.2,37,4,12.8411
2.2,38,4,4.10844
2.2,39,8,36.477
2.2,40,0,318.522
2.2,41,3,9.57056
2.2,42,5,30.1514
2.2,43,2,31.6699
2.2,44,3,1.35473
2.2,45,0,410.079
2.2,46,6,30.1514
2.2,47,6,85.8459
2.2,48,1,225.878
2.2,49,4,3.23543
2.2,50,7,122.117
2.2,51,6,1.69532
2.2,52,4,18.1365
2.2,53,5,21.4699
2.2,54,3,3.32555
2.2,55,1,86.3256
2.2,56,1,4.09766
2.2,57,3,23.2549
2.2,58,6,93.5823
2.2,59,3,1.36682
2.2,60,2,3.32728
2.2,61,5,100.935
2.2,62,1,4.09766
2.2,63,4,18.2263
2.2,64,2,4.17164
2.2,65,4,18.1365
2.2,66,0,480.876
2.2,67,4,12.8411
2.2,68,8,49.0729
2.2,69,6,1.69532
2.2,70,5,2.77418
2.2,71,4,28.322
2.2,72,4,19.0349
2.2,73,3,2.46173
2.2,74,7,43.2732
2.2,75,10,36.477
2.2,76,0,352.78
2.2,77,6,132.788
2.2,78,4,28.322
2.2,79,10,19.18
2.2,80,8,1.73072
2.2,81,1,0.310161
2.2,82,2,224.324
2.2,83,7,85.8459
2.2,84,5,2.77418
2.2,85,3,93.392
2.2,86,4,125.812
2.2,87,5,89.1215
2.2,88,6,1.44101
2.2,89,5,61.1801
2.2,90,1,224.008
2.2,91,8,98.6634
2.2,92,4,48.9402
2.2,93,4,34.6752
2.2,94,0,352.78
2.2,95,3,1.35473
2.2,96,5,43.6289
2.2,97,8,1.73072
2.2,98,2,5.49401
2.2,99,2,191.504
2.2,100,1,224.008
2.2,101,0,271.022
2.2,102,5,108.179
2.2,103,4,175.153
2.2,104,3,2.46173
2.2,105,4,3.23543
2.2,106,2,4.17164
2.2,107,2,210.651
2.2,108,4,34.6752
2.2,109,5,54.5065
2.2,110,2,1.35695
2.2,111,4,99.0557
2.2,112,8,3.98935
2.2,113,3,23.2549
2.2,114,3,132.788
2.2,115,5,54.5065
2.2,116,1,86.3256
2.2,117,10,45.5991
2.2,118,2,5.49401
2.2,119,3,172.755
2.2,120,3,6.12719
2.2,121,3,151.519
2.2,122,8,42.0313
2.2,123,5,36.881
2.2,124,8,3.98935
2.2,125,6,172.658
2.2,126,6,1.44101
2.2,127,5,50.7467
2.2,128,7,147.262
2.2,129,3,72.5593
2.2,130,5,43.6289
2.2,131,6,1.79805
2.4,0,4,105.219
2.4,1,2,1.44003
2.4,2,7,36.881
2.4,3,8,25.2548
2.4,4,5,107.52
2.4,5,7,93.5823
2.4,6,5,156.74
2.4,7,8,132.288
2.4,8,2,51.0006
2.4,9,2,132.134
2.4,10,3,1.36682
2.4,11,2,1.35695
2.4,12,4,18.2263
2.4,13,4,48.5988
2.4,14,4,118.439
2.4,15,5,77.6631
2.4,16,4,19.0349
2.4,17,5,21.4699
2.4,18,3,93.392
2.4,19,1,0.310161
2.4,20,2,1.44003
2.4,21,4,3.38492
2.4,22,2,3.32728
2.4,23,8,42.0313
2.4,24,1,188.198
2.4,25,2,25.8931
2.4,26,4,145.109
2.4,27,4,4.10844
2.4,28,3,2.78442
2.4,29,4,65.6021
2.4,30,4,184.811
2.4,31,6,77.6631
2.4,32,5,129.986
2.4,33,2,25.8931
2.4,34,2,31.6699
2.4,35,5,176.588
2.4,36,4,3.38492
2.4,37,4,12.8411
2.4,38,4,4.10844
2.4,39,8,36.477
2.4,40,0,318.522
2.4,41,3,9.57056
2.4,42,5,30.1514
2.4,43,2,31.6699
2.4,44,3,1.35473
2.4,45,0,410.079
2.4,46,6,30.1514
2.4,47,6,85.8459
2.4,48,1,225.878
2.4,49,4,3.23543
2.4,50,7,122.117
2.4,51,6,1.69532
2.4,52,4,18.1365
2.4,53,5,21.4699
2.4,54,3,3.32555
2.4,55,1,86.3256
2.4,56,1,4.09766
2.4,57,3,23.2549
2.4,58,6,93.5823
2.4,59,3,1.36682
2.4,60,2,3.32728
2.4,61,5,100.935
2.4,62,1,4.09766
2.4,63,4,18.2263
2.4,64,2,4.17164
2.4,65,4,18.1365
2.4,66,0,480.876
2.4,67,4,12.8411
2.4,68,8,49.0729
2.4,69,6,1.69532
2.4,70,5,2.77418
2.4,71,4,28.322
2.4,72,4,19.0349
2.4,73,3,2.46173
2.4,74,7,43.2732
2.4,75,10,36.477
2.4,76,0,352.78
2.4,77,6,132.788
2.4,78,4,28.322
2.4,79,10,19.18
2.4,80,8,1.73072
2.4,81,1,0.310161
2.4,82,2,224.324
2.4,83,7,85.8459
2.4,84,5,2.77418
2.4,85,3,93.392
2.4,86,4,125.812
2.4,87,5,89.1215
2.4,88,6,1.44101
2.4,89,5,61.1801
2.4,90,1,224.008
2.4,91,8,98.6634
2.4,92,4,48.9402
2.4,93,4,34.6752
2.4,94,0,352.78
2.4,95,3,1.35473
2.4,96,5,43.6289
2.4,97,8,1.73072
2.4,98,2,5.49401
2.4,99,2,191.504
2.4,100,1,224.008
2.4,101,0,271.022
2.4,102,5,108.179
2.4,103,4,175.153
2.4,104,3,2.46173
2.4,105,4,3.23543
2.4,106,2,4.17164
2.4,107,2,210.651
2.4,108,4,34.6752
2.4,109,5,54.5065
2.4,110,2,1.35695
2.4,111,4,99.0557
2.4,112,8,3.98935
2.4,113,3,23.2549
2.4,114,3,132.788
2.4,115,5,54.5065
2.4,116,1,86.3256
2.4,117,10,45.5991
2.4,118,2,5.49401
2.4,119,3,172.755
2.4,120,3,6.12719
2.4,121,3,151.519
2.4,122,8,42.0313
2.4,123,5,36.881
2.4,124,8,3.98935
2.4,125,6,172.658
2.4,126,6,1.44101
2.4,127,5,50.7467
2.4,128,7,147.262
2.4,129,3,72.5593
2.4,130,5,43.6289
2.4,131,6,1.79805
2.6,0,4,105.219
2.6,1,2,1.44003
2.6,2,7,36.881
2.6,3,8,25.2548
2.6,4,5,107.52
2.6,5,7,93.5823
2.6,6,5,156.74
2.6,7,8,132.288
2.6,8,2,51.0006
2.6,9,2,132.134
2.6,10,3,1.36682
2.6,11,2,1.35695
2.6,12,4,18.2263
2.6,13,4,48.5988
2.6,14,4,118.439
2.6,15,5,77.6631
2.6,16,4,19.0349
2.6,17,5,21.4699
2.6,18,3,93.392
2.6,19,1,0.310161
2.6,20,2,1.44003
2.6,21,4,3.38492
2.6,22,2,3.32728
2.6,23,8,42.0313
2.6,24,1,188.198
2.6,25,2,25.8931
2.6,26,4,145.109
2.6,27,4,4.10844
2.6,28,3,2.78442
2.6,29,4,65.6021
2.6,30,4,184.811
2.6,31,6,77.6631
2.6,32,5,129.986
2.6,33,2,25.8931
2.6,34,2,31.6699
2.6,35,5,176.588
2.6,36,4,3.38492
2.6,37,4,12.8411
2.6,38,4,4.10844
2.6,39,8,36.477
2.6,40,0,318.522
2.6,41,3,9.57056
2.6,42,5,30.1514
2.6,43,2,31.6699
2.6,44,3,1.35473
2.6,45,0,410.079
2.6,46,6,30.1514
2.6,47,6,85.8459
2.6,48,1,225.878
2.6,49,4,3.23543
2.6,50,7,122.117
2.6,51,6,1.69532
2.6,52,4,18.1365
2.6,53,5,21.4699
2.6,54,3,3.32555
2.6,55,1,86.3256
2.6,56,1,4.09766
2.6,57,3,23.2549
2.6,58,6,93.5823
2.6,59,3,1.36682
2.6,60,2,3.32728
2.6,61,5,100.935
2.6,62,1,4.09766
2.6,63,4,18.2263
2.6,64,2,4.17164
2.6,65,4,18.1365
2.6,66,0,480.876
2.6,67,4,12.8411
2.6,68,8,49.0729
2.6,69,6,1.69532
2.6,70,5,2.77418
2.6,71,4,28.322
2.6,72,4,19.0349
2.6,73,3,2.46173
2.6,74,7,43.2732
2.6,75,10,36.477
2.6,76,0,352.78
2.6,77,6,132.788
2.6,78,4,28.322
2.6,79,10,19.18
2.6,80,8,1.73072
2.6,81,1,0.310161
2.6,82,2,224.324
2.6,83,7,85.8459
2.6,84,5,2.77418
2.6,85,3,93.392
2.6,86,4,125.812
2.6,87,5,89.1215
2.6,88,6,1.44101
2.6,89,5,61.1801
2.6,90,1,224.008
2.6,91,8,98.6634
2.6,92,4,48.9402
2.6,93,4,34.6752
2.6,94,0,352.78
2.6,95,3,1.35473
2.6,96,5,43.6289
2.6,97,8,1.73072
2.6,98,2,5.49401
2.6,99,2,191.504
2.6,100,1,224.008
2.6,101,0,271.022
2.6,102,5,108.179
2.6,103,4,175.153
2.6,104,3,2.46173
2.6,105,4,3.23543
2.6,106,2,4.17164
2.6,107,2,210.651
2.6,108,4,34.6752
2.6,109,5,54.5065
2.6,110,2,1.35695
2.6,111,4,99.0557
2.6,112,8,3.98935
2.6,113,3,23.2549
2.6,114,3,132.788
2.6,115,5,54.5065
2.6,116,1,86.3256
2.6,117,10,45.5991
2.6,118,2,5.49401
2.6,119,3,172.755
2.6,120,3,6.12719
2.6,121,3,151.519
2.6,122,8,42.0313
2.6,123,5,36.881
2.6,124,8,3.98935
2.6,125,6,172.658
2.6,126,6,1.44101
2.6,127,5,50.7467
2.6,128,7,147.262
2.6,129,3,72.5593
2.6,130,5,43.6289
2.6,131,6,1.79805
2.8,0,4,105.219
2.8,1,2,1.44003
2.8,2,7,36.881
2.8,3,8,25.2548
2.8,4,5,107.52
2.8,5,7,93.5823
2.8,6,5,156.74
2.8,7,8,132.288
2.8,8,2,51.0006
2.8,9,2,132.134
2.8,10,3,1.36682
2.8,11,2,1.35695
2.8,12,4,18.2263
2.8,13,4,48.5988
2.8,14,4,118.439
2.8,15,5,77.6631
2.8,16,4,19.0349
2.8,17,5,21.4699
2.8,18,3,93.392
2.8,19,1,0.310161
2.8,20,2,1.44003
2.8,21,4,3.38492
2.8,22,2,3.32728
2.8,23,8,42.0313
2.8,24,1,188.198
2.8,25,2,25.8931
2.8,26,4,145.109
2.8,27,4,4.10844
2.8,28,3,2.78442
2.8,29,4,65.6021
2.8,30,4,184.811
2.8,31,6,77.6631
2.8,32,5,129.986
2.8,33,2,25.8931
2.8,34,2,31.6699
2.8,35,5,176.588
2.8,36,4,3.38492
2.8,37,4,12.8411
2.8,38,4,4.10844
2.8,39,8,36.477
2.8,40,0,318.522
2.8,41,3,9.57056
2.8,42,5,30.1514
2.8,43,2,31.6699
2.8,44,3,1.35473
2.8,45,0,410.079
2.8,46,6,30.1514
2.8,47,6,85.8459
2.8,48,1,225.878
2.8,49,4,3.23543
2.8,50,7,122.117
2.8,51,6,1.69532
2.8,52,4,18.1365
2.8,53,5,21.4699
2.8,54,3,3.32555
2.8,55,1,86.3256
2.8,56,1,4.09766
2.8,57,3,23.2549
2.8,58,6,93.5823
2.8,59,3,1.36682
2.8,60,2,3.32728
2.8,61,5,100.935
2.8,62,1,4.09766
2.8,63,4,18.2263
2.8,64,2,4.17164
2.8,65,4,18.1365
2.8,66,0,480.876
2.8,67,4,12.8411
2.8,68,8,49.0729
2.8,69,6,1.69532
2.8,70,5,2.77418
2.8,71,4,28.322
2.8,72,4,19.0349
2.8,73,3,2.46173
2.8,74,7,43.2732
2.8,75,10,36.477
2.8,76,0,352.78
2.8,77,6,132.788
2.8,78,4,28.322
2.8,79,10,19.18
2.8,80,8,1.73072
2.8,81,1,0.310161
2.8,82,2,224.324
2.8,83,7,85.8459
2.8,84,5,2.77418
2.8,85,3,93.392
2.8,86,4,125.812
2.8,87,5,89.1215
2.8,88,6,1.44101
2.8,89,5,61.1801
2.8,90,1,224.008
2.8,91,8,98.6634
2.8,92,4,48.9402
2.8,93,4,34.6752
2.8,94,0,352.78
2.8,95,3,1.35473
2.8,96,5,43.6289
2.8,97,8,1.73072
2.8,98,2,5.49401
2.8,99,2,191.504
2.8,100,1,224.008
2.8,101,0,271.022
2.8,102,5,108.179
2.8,103,4,175.153
2.8,104,3,2.46173
2.8,105,4,3.23543
2.8,106,2,4.17164
2.8,107,2,210.651
2.8,108,4,34.6752
2.8,109,5,54.5065
2.8,110,2,1.35695
2.8,111,4,99.0557
2.8,112,8,3.98935
2.8,113,3,23.2549
2.8,114,3,132.788
2.8,115,5,54.5065
2.8,116,1,86.3256
2.8,117,10,45.5991
2.8,118,2,5.49401
2.8,119,3,172.755
2.8,120,3,6.12719
2.8,121,3,151.519
2.8,122,8,42.0313
2.8,123,5,36.881
2.8,124,8,3.98935
2.8,125,6,172.658
2.8,126,6,1.44101
2.8,127,5,50.7467
2.8,128,7,147.262
2.8,129,3,72.5593
2.8,130,5,43.6289
2.8,131,6,1.79805
3,0,4,105.219
3,1,2,1.44003
3,2,7,36.881
3,3,8,25.2548
3,4,5,107.52
3,5,7,93.5823
3,6,5,156.74
3,7,8,132.288
3,8,2,51.0006
3,9,2,132.134
3,10,3,1.36682
3,11,2,1.35695
3,12,4,18.2263
3,13,4,48.5988
3,14,4,118.439
3,15,5,77.6631
3,16,4,19.0349
3,17,5,21.4699
3,18,3,93.392
3,19,1,0.310161
3,20,2,1.44003
3,21,4,3.38492
3,22,2,3.32728
3,23,8,42.0313
3,24,1,188.198
3,25,2,25.8931
3,26,4,145.109
3,27,4,4.10844
3,28,3,2.78442
3,29,4,65.6021
3,30,4,184.811
3,31,6,77.6631
3,32,5,129.986
3,33,2,25.8931
3,34,2,31.6699
3,35,5,176.588
3,36,4,3.38492
3,37,4,12.8411
3,38,4,4.10844
3,39,8,36.477
3,40,0,318.522
3,41,3,9.57056
3,42,5,30.1514
3,43,2,31.6699
3,44,3,1.35473
3,45,0,410.079
3,46,6,30.1514
3,47,6,85.8459
3,48,1,225.878
3,49,4,3.23543
3,50,7,122.117
3,51,6,1.69532
3,52,4,18.1365
3,53,5,21.4699
3,54,3,3.32555
3,55,1,86.3256
3,56,1,4.09766
3,57,3,23.2549
3,58,6,93.5823
3,59,3,1.36682
3,60,2,3.32728
3,61,5,100.935
3,62,1,4.09766
3,63,4,18.2263
3,64,2,4.17164
3,65,4,18.1365
3,66,0,480.876
3,67,4,12.8411
3,68,8,49.0729
3,69,6,1.69532
3,70,5,2.77418
3,71,4,28.322
3,72,4,19.0349
3,73,3,2.46173
3,74,7,43.2732
3,75,10,36.477
3,76,0,352.78
3,77,6,132.788
3,78,4,28.322
3,79,10,19.18
3,80,8,1.73072
3,81,1,0.310161
3,82,2,224.324
3,83,7,85.8459
3,84,5,2.77418
3,85,3,93.392
3,86,4,125.812
3,87,5,89.1215
3,88,6,1.44101
3,89,5,61.1801
3,90,1,224.008
3,91,8,98.6634
3,92,4,48.9402
3,93,4,34.6752
3,94,0,352.78
3,95,3,1.35473
3,96,5,43.6289
3,97,8,1.73072
3,98,2,5.49401
3,99,2,191.504
3,100,1,224.008
3,101,0,271.022
3,102,5,108.179
3,103,4,175.153
3,104,3,2.46173
3,105,4,3.23543
3,106,2,4.17164
3,107,2,210.651
3,108,4,34.6752
3,109,5,54.5065
3,110,2,1.35695
3,111,4,99.0557
3,112,8,3.98935
3,113,3,23.2549
3,114,3,132.788
3,115,5,54.5065
3,116,1,86.3256
3,117,10,45.5991
3,118,2,5.49401
3,119,3,172.755
3,120,3,6.12719
3,121,3,151.519
3,122,8,42.0313
3,123,5,36.881
3,124,8,3.98935
3,125,6,172.658
3,126,6,1.44101
3,127,5,50.7467
3,128,7,147.262
3,129,3,72.5593
3,130,5,43.6289
3,131,6,1.79805
3.2,0,4,105.219
3.2,1,2,1.44003
3.2,2,7,36.881
3.2,3,8,25.2548
3.2,4,5,107.52
3.2,5,7,93.5823
3.2,6,5,156.74
3.2,7,8,132.288
3.2,8,2,51.0006
3.2,9,2,132.134
3.2,10,3,1.36682
3.2,11,2,1.35695
3.2,12,4,18.2263
3.2,13,4,48.5988
3.2,14,4,118.439
3.2,15,5,77.6631
3.2,16,4,19.0349
3.2,17,5,21.4699
3.2,18,3,93.392
3.2,19,1,0.310161
3.2,20,2,1.44003
3.2,21,4,3.38492
3.2,22,2,3.32728
3.2,23,8,42.0313
3.2,24,1,188.198
3.2,25,2,25.8931
3.2,26,4,145.109
3.2,27,4,4.10844
3.2,28,3,2.78442
3.2,29,4,65.6021
3.2,30,4,184.811
3.2,31,6,77.6631
3.2,32,5,129.986
3.2,33,2,25.8931
3.2,34,2,31.6699
3.2,35,5,176.588
3.2,36,4,3.38492
3.2,37,4,12.8411
3.2,38,4,4.10844
3.2,39,8,36.477
3.2,40,0,318.522
3.2,41,3,9.57056
3.2,42,5,30.1514
3.2,43,2,31.6699
3.2,44,3,1.35473
3.2,45,0,410.079
3.2,46,6,30.1514
3.2,47,6,85.8459
3.2,48,1,225.878
3.2,49,4,3.23543
3.2,50,7,122.117
3.2,51,6,1.69532
3.2,52,4,18.1365
3.2,53,5,21.4699
3.2,54,3,3.32555
3.2,55,1,86.3256
3.2,56,1,4.09766
3.2,57,3,23.2549
3.2,58,6,93.5823
3.2,59,3,1.36682
3.2,60,2,3.32728
3.2,61,5,100.935
3.2,62,1,4.09766
3.2,63,4,18.2263
3.2,64,2,4.17164
3.2,65,4,18.1365
3.2,66,0,480.876
3.2,67,4,12.8411
3.2,68,8,49.0729
3.2,69,6,1.69532
3.2,70,5,2.77418
3.2,71,4,28.322
3.2,72,4,19.0349
3.2,73,3,2.46173
3.2,74,7,43.2732
3.2,75,10,36.477
3.2,76,0,352.78
3.2,77,6,132.788
3.2,78,4,28.322
3.2,79,10,19.18
3.2,80,8,1.73072
3.2,81,1,0.310161
3.2,82,2,224.324
3.2,83,7,85.8459
3.2,84,5,2.77418
3.2,85,3,93.392
3.2,86,4,125.812
3.2,87,5,89.1215
3.2,88,6,1.44101
3.2,89,5,61.1801
3.2,90,1,224.008
3.2,91,8,98.6634
3.2,92,4,48.9402
3.2,93,4,34.6752
3.2,94,0,352.78
3.2,95,3,1.35473
3.2,96,5,43.6289
3.2,97,8,1.73072
3.2,98,2,5.49401
3.2,99,2,191.504
3.2,100,1,224.008
3.2,101,0,271.022
3.2,102,5,108.179
3.2,103,4,175.153
3.2,104,3,2.46173
