timestamp,nodeId,event,details
24,35,route_reconfigured,trusted_neighbors=110
24,36,route_reconfigured,trusted_neighbors=102
24,37,route_reconfigured,trusted_neighbors=103
24,38,route_reconfigured,trusted_neighbors=84
24,39,route_reconfigured,trusted_neighbors=96
24,40,route_reconfigured,trusted_neighbors=89
24,41,route_reconfigured,trusted_neighbors=114
24,42,route_reconfigured,trusted_neighbors=101
24,43,route_reconfigured,trusted_neighbors=118
24,44,route_reconfigured,trusted_neighbors=115
24,45,route_reconfigured,trusted_neighbors=118
24,46,route_reconfigured,trusted_neighbors=111
24,47,route_reconfigured,trusted_neighbors=108
24,48,route_reconfigured,trusted_neighbors=106
24,49,route_reconfigured,trusted_neighbors=94
24,50,route_reconfigured,trusted_neighbors=106
24,52,route_reconfigured,trusted_neighbors=116
24,53,route_reconfigured,trusted_neighbors=125
24,54,route_reconfigured,trusted_neighbors=120
24,55,route_reconfigured,trusted_neighbors=123
24,56,route_reconfigured,trusted_neighbors=117
24,57,route_reconfigured,trusted_neighbors=121
24,58,route_reconfigured,trusted_neighbors=108
24,62,route_reconfigured,trusted_neighbors=122
24,63,route_reconfigured,trusted_neighbors=119
24,64,route_reconfigured,trusted_neighbors=126
24,65,route_reconfigured,trusted_neighbors=124
24,66,route_reconfigured,trusted_neighbors=123
24,67,route_reconfigured,trusted_neighbors=118
24,68,route_reconfigured,trusted_neighbors=100
24,74,route_reconfigured,trusted_neighbors=126
24,76,route_reconfigured,trusted_neighbors=123
24,78,route_reconfigured,trusted_neighbors=117
29,0,route_reconfigured,trusted_neighbors=46
29,1,route_reconfigured,trusted_neighbors=71
29,2,route_reconfigured,trusted_neighbors=73
29,3,route_reconfigured,trusted_neighbors=76
29,4,route_reconfigured,trusted_neighbors=74
29,5,route_reconfigured,trusted_neighbors=81
29,6,route_reconfigured,trusted_neighbors=72
29,7,route_reconfigured,trusted_neighbors=75
29,8,route_reconfigured,trusted_neighbors=57
29,9,route_reconfigured,trusted_neighbors=69
29,10,route_reconfigured,trusted_neighbors=62
29,11,route_reconfigured,trusted_neighbors=87
29,12,route_reconfigured,trusted_neighbors=71
29,13,route_reconfigured,trusted_neighbors=90
29,14,route_reconfigured,trusted_neighbors=85
29,15,route_reconfigured,trusted_neighbors=90
29,16,route_reconfigured,trusted_neighbors=81
29,17,route_reconfigured,trusted_neighbors=82
29,18,route_reconfigured,trusted_neighbors=75
29,19,route_reconfigured,trusted_neighbors=71
29,20,route_reconfigured,trusted_neighbors=81
29,21,route_reconfigured,trusted_neighbors=81
29,22,route_reconfigured,trusted_neighbors=87
29,23,route_reconfigured,trusted_neighbors=103
29,24,route_reconfigured,trusted_neighbors=90
29,25,route_reconfigured,trusted_neighbors=102
29,26,route_reconfigured,trusted_neighbors=90
29,27,route_reconfigured,trusted_neighbors=98
29,28,route_reconfigured,trusted_neighbors=82
29,29,route_reconfigured,trusted_neighbors=71
29,30,route_reconfigured,trusted_neighbors=69
29,31,route_reconfigured,trusted_neighbors=99
29,32,route_reconfigured,trusted_neighbors=102
29,33,route_reconfigured,trusted_neighbors=106
29,34,route_reconfigured,trusted_neighbors=103
29,35,route_reconfigured,trusted_neighbors=111
29,36,route_reconfigured,trusted_neighbors=101
29,37,route_reconfigured,trusted_neighbors=105
29,38,route_reconfigured,trusted_neighbors=84
29,39,route_reconfigured,trusted_neighbors=97
29,40,route_reconfigured,trusted_neighbors=88
29,41,route_reconfigured,trusted_neighbors=115
29,42,route_reconfigured,trusted_neighbors=99
29,43,route_reconfigured,trusted_neighbors=118
29,44,route_reconfigured,trusted_neighbors=115
29,45,route_reconfigured,trusted_neighbors=118
29,46,route_reconfigured,trusted_neighbors=111
29,47,route_reconfigured,trusted_neighbors=108
29,48,route_reconfigured,trusted_neighbors=105
29,49,route_reconfigured,trusted_neighbors=94
29,50,route_reconfigured,trusted_neighbors=107
29,52,route_reconfigured,trusted_neighbors=115
29,53,route_reconfigured,trusted_neighbors=125
29,54,route_reconfigured,trusted_neighbors=118
29,55,route_reconfigured,trusted_neighbors=123
29,56,route_reconfigured,trusted_neighbors=117
29,57,route_reconfigured,trusted_neighbors=121
29,58,route_reconfigured,trusted_neighbors=108
29,62,route_reconfigured,trusted_neighbors=122
29,63,route_reconfigured,trusted_neighbors=119
29,64,route_reconfigured,trusted_neighbors=125
29,65,route_reconfigured,trusted_neighbors=123
29,66,route_reconfigured,trusted_neighbors=123
29,67,route_reconfigured,trusted_neighbors=117
29,68,route_reconfigured,trusted_neighbors=100
29,74,route_reconfigured,trusted_neighbors=126
29,76,route_reconfigured,trusted_neighbors=123
29,78,route_reconfigured,trusted_neighbors=117
