timestamp,nodeId,trustScore,lowTrustFlag
5,45,0.92,0
5,46,0.84,0
5,47,0.92,0
5,48,0.92,0
5,49,0.92,0
5,50,0.92,0
5,51,0.92,0
5,52,0.92,0
5,53,0.92,0
5,54,0.92,0
5,55,0.92,0
5,56,0.92,0
5,57,0.92,0
5,58,0.92,0
5,59,0.92,0
5,60,0.92,0
5,61,0.92,0
5,62,0.92,0
5,63,0.92,0
5,64,0.92,0
5,65,0.92,0
5,66,0.92,0
5,67,0.92,0
5,68,0.92,0
5,69,0.92,0
5,70,0.92,0
5,71,0.92,0
5,72,0.92,0
5,73,0.92,0
5,74,0.92,0
5,75,0.92,0
5,76,0.92,0
5,77,0.92,0
5,78,0.92,0
5,79,0.92,0
5,80,0.92,0
5,81,0.92,0
5,82,0.92,0
5,83,0.92,0
5,84,0.92,0
5,85,0.92,0
5,86,0.92,0
5,87,0.92,0
5,88,0.92,0
5,89,0.92,0
5,90,0.92,0
5,91,0.92,0
5,92,0.92,0
5,93,0.92,0
5,94,0.92,0
5,95,0.92,0
5,96,0.92,0
5,97,0.84,0
5,98,0.92,0
5,99,0.92,0
5,100,0.92,0
5,101,0.84,0
5,102,0.92,0
5,103,0.92,0
5,104,0.92,0
5,105,0.92,0
5,106,0.92,0
5,107,0.92,0
5,108,0.92,0
5,109,0.92,0
5,110,0.92,0
5,111,0.92,0
5,112,0.92,0
5,113,0.92,0
5,114,0.92,0
5,115,0.92,0
5,116,0.92,0
5,117,0.92,0
5,118,0.92,0
5,119,0.92,0
5,120,0.92,0
5,121,0.92,0
5,122,0.92,0
5,123,0.92,0
5,124,0.92,0
5,125,0.92,0
5,126,0.92,0
5,127,0.92,0
5,128,0.92,0
5,129,0.92,0
5,130,0.84,0
5,131,0.92,0
6,0,0,1
6,1,0.933333,0
6,2,0,1
6,3,0.933333,0
6,4,0,1
6,5,0.933333,0
6,6,0,1
6,7,0.933333,0
6,8,0.933333,0
6,9,0.933333,0
6,10,0.933333,0
6,11,0.933333,0
6,12,0.933333,0
6,13,0.866667,0
6,14,0.933333,0
6,15,0.933333,0
6,16,0.933333,0
6,17,0.933333,0
6,18,0.933333,0
6,19,0.933333,0
6,20,0.933333,0
6,21,0.933333,0
6,22,0.933333,0
6,23,0.933333,0
6,24,0.933333,0
6,25,0,1
6,26,0.933333,0
6,27,0.933333,0
6,28,0.933333,0
6,29,0.933333,0
6,30,0.933333,0
6,31,0.933333,0
6,32,0.933333,0
6,33,0.933333,0
6,34,0.933333,0
6,35,0.933333,0
6,36,0.933333,0
6,37,0.933333,0
6,38,0.933333,0
6,39,0.933333,0
6,40,0.933333,0
6,41,0.933333,0
6,42,0.933333,0
6,43,0.933333,0
6,44,0.933333,0
6,45,0.933333,0
6,46,0.866667,0
6,47,0.933333,0
6,48,0.933333,0
6,49,0.933333,0
6,50,0.933333,0
6,51,0.933333,0
6,52,0.933333,0
6,53,0.933333,0
6,54,0.933333,0
6,55,0.933333,0
6,56,0.933333,0
6,57,0.933333,0
6,58,0.933333,0
6,59,0.933333,0
6,60,0.933333,0
6,61,0.933333,0
6,62,0.933333,0
6,63,0.933333,0
6,64,0.933333,0
6,65,0.933333,0
6,66,0.933333,0
6,67,0.933333,0
6,68,0.933333,0
6,69,0.933333,0
6,70,0.933333,0
6,71,0.933333,0
6,72,0.933333,0
6,73,0.933333,0
6,74,0.933333,0
6,75,0.933333,0
6,76,0.933333,0
6,77,0.933333,0
6,78,0.933333,0
6,79,0.933333,0
6,80,0.933333,0
6,81,0.933333,0
6,82,0.933333,0
6,83,0.933333,0
6,84,0.933333,0
6,85,0.933333,0
6,86,0.933333,0
6,87,0.933333,0
6,88,0.933333,0
6,89,0.933333,0
6,90,0.933333,0
6,91,0.933333,0
6,92,0.933333,0
6,93,0.933333,0
6,94,0.933333,0
6,95,0.933333,0
6,96,0.933333,0
6,97,0.866667,0
6,98,0.933333,0
6,99,0.933333,0
6,100,0.933333,0
6,101,0.866667,0
6,102,0.933333,0
6,103,0.933333,0
6,104,0.933333,0
6,105,0.933333,0
6,106,0.933333,0
6,107,0.933333,0
6,108,0.933333,0
6,109,0.933333,0
6,110,0.933333,0
6,111,0.933333,0
6,112,0.933333,0
6,113,0.933333,0
6,114,0.933333,0
6,115,0.933333,0
6,116,0.933333,0
6,117,0.933333,0
6,118,0.933333,0
6,119,0.933333,0
6,120,0.933333,0
6,121,0.933333,0
6,122,0.933333,0
6,123,0.933333,0
6,124,0.933333,0
6,125,0.933333,0
6,126,0.933333,0
6,127,0.933333,0
6,128,0.933333,0
6,129,0.933333,0
6,130,0.866667,0
6,131,0.933333,0
7,0,0,1
7,1,0.942857,0
7,2,0,1
7,3,0.942857,0
7,4,0,1
7,5,0.942857,0
7,6,0,1
7,7,0.942857,0
7,8,0.942857,0
7,9,0.942857,0
7,10,0.942857,0
7,11,0.942857,0
7,12,0.942857,0
7,13,0.885714,0
7,14,0.942857,0
7,15,0.942857,0
7,16,0.942857,0
7,17,0.942857,0
7,18,0.942857,0
7,19,0.942857,0
7,20,0.942857,0
7,21,0.942857,0
7,22,0.942857,0
7,23,0.942857,0
7,24,0.942857,0
7,25,0,1
7,26,0.942857,0
7,27,0.942857,0
7,28,0.942857,0
7,29,0.942857,0
7,30,0.942857,0
7,31,0.942857,0
7,32,0.942857,0
7,33,0.942857,0
7,34,0.942857,0
7,35,0.942857,0
7,36,0.942857,0
7,37,0.942857,0
7,38,0.942857,0
7,39,0.942857,0
7,40,0.942857,0
7,41,0.942857,0
7,42,0.942857,0
7,43,0.942857,0
7,44,0.942857,0
7,45,0.942857,0
7,46,0.885714,0
7,47,0.942857,0
7,48,0.942857,0
7,49,0.942857,0
7,50,0.942857,0
7,51,0.942857,0
7,52,0.942857,0
7,53,0.942857,0
7,54,0.942857,0
7,55,0.942857,0
7,56,0.942857,0
7,57,0.942857,0
7,58,0.942857,0
7,59,0.942857,0
7,60,0.942857,0
7,61,0.942857,0
7,62,0.942857,0
7,63,0.942857,0
7,64,0.942857,0
7,65,0.942857,0
7,66,0.942857,0
7,67,0.942857,0
7,68,0.942857,0
7,69,0.942857,0
7,70,0.942857,0
7,71,0.942857,0
7,72,0.942857,0
7,73,0.942857,0
7,74,0.942857,0
7,75,0.942857,0
7,76,0.942857,0
7,77,0.942857,0
7,78,0.942857,0
7,79,0.942857,0
7,80,0.942857,0
7,81,0.942857,0
7,82,0.942857,0
7,83,0.942857,0
7,84,0.942857,0
7,85,0.942857,0
7,86,0.942857,0
7,87,0.942857,0
7,88,0.942857,0
7,89,0.942857,0
7,90,0.942857,0
7,91,0.942857,0
7,92,0.942857,0
7,93,0.942857,0
7,94,0.942857,0
7,95,0.942857,0
7,96,0.942857,0
7,97,0.885714,0
7,98,0.942857,0
7,99,0.942857,0
7,100,0.942857,0
7,101,0.885714,0
7,102,0.942857,0
7,103,0.942857,0
7,104,0.942857,0
7,105,0.942857,0
7,106,0.942857,0
7,107,0.942857,0
7,108,0.942857,0
7,109,0.942857,0
7,110,0.942857,0
7,111,0.942857,0
7,112,0.942857,0
7,113,0.942857,0
7,114,0.942857,0
7,115,0.942857,0
7,116,0.942857,0
7,117,0.942857,0
7,118,0.942857,0
7,119,0.942857,0
7,120,0.942857,0
7,121,0.942857,0
7,122,0.942857,0
7,123,0.942857,0
7,124,0.942857,0
7,125,0.942857,0
7,126,0.942857,0
7,127,0.942857,0
7,128,0.942857,0
7,129,0.942857,0
7,130,0.885714,0
7,131,0.942857,0
8,0,0,1
8,1,0.95,0
8,2,0,1
8,3,0.95,0
8,4,0,1
8,5,0.95,0
8,6,0,1
8,7,0.95,0
8,8,0.95,0
8,9,0.95,0
8,10,0.95,0
8,11,0.95,0
8,12,0.95,0
8,13,0.9,0
8,14,0.95,0
8,15,0.95,0
8,16,0.95,0
8,17,0.95,0
8,18,0.95,0
8,19,0.95,0
8,20,0.95,0
8,21,0.95,0
8,22,0.95,0
8,23,0.95,0
8,24,0.95,0
8,25,0,1
8,26,0.95,0
8,27,0.95,0
8,28,0.95,0
8,29,0.95,0
8,30,0.95,0
8,31,0.95,0
8,32,0.95,0
8,33,0.95,0
8,34,0.95,0
8,35,0.95,0
8,36,0.95,0
8,37,0.95,0
8,38,0.95,0
8,39,0.95,0
8,40,0.95,0
8,41,0.95,0
8,42,0.95,0
8,43,0.95,0
8,44,0.95,0
8,45,0.95,0
8,46,0.9,0
8,47,0.95,0
8,48,0.95,0
8,49,0.95,0
8,50,0.95,0
8,51,0.95,0
8,52,0.95,0
8,53,0.95,0
8,54,0.95,0
8,55,0.95,0
8,56,0.95,0
8,57,0.95,0
8,58,0.95,0
8,59,0.95,0
8,60,0.95,0
8,61,0.95,0
8,62,0.95,0
8,63,0.95,0
8,64,0.95,0
8,65,0.95,0
8,66,0.95,0
8,67,0.95,0
8,68,0.95,0
8,69,0.95,0
8,70,0.95,0
8,71,0.95,0
8,72,0.95,0
8,73,0.95,0
8,74,0.95,0
8,75,0.95,0
8,76,0.95,0
8,77,0.95,0
8,78,0.95,0
8,79,0.95,0
8,80,0.95,0
8,81,0.95,0
8,82,0.95,0
8,83,0.95,0
8,84,0.95,0
8,85,0.95,0
8,86,0.95,0
8,87,0.95,0
8,88,0.95,0
8,89,0.95,0
8,90,0.95,0
8,91,0.95,0
8,92,0.95,0
8,93,0.95,0
8,94,0.95,0
8,95,0.95,0
8,96,0.95,0
8,97,0.9,0
8,98,0.95,0
8,99,0.95,0
8,100,0.95,0
8,101,0.9,0
8,102,0.95,0
8,103,0.95,0
8,104,0.95,0
8,105,0.95,0
8,106,0.95,0
8,107,0.95,0
8,108,0.95,0
8,109,0.95,0
8,110,0.95,0
8,111,0.95,0
8,112,0.95,0
8,113,0.95,0
8,114,0.95,0
8,115,0.95,0
8,116,0.95,0
8,117,0.95,0
8,118,0.95,0
8,119,0.95,0
8,120,0.95,0
8,121,0.95,0
8,122,0.95,0
8,123,0.95,0
8,124,0.95,0
8,125,0.95,0
8,126,0.95,0
8,127,0.95,0
8,128,0.95,0
8,129,0.95,0
8,130,0.9,0
8,131,0.95,0
9,0,0,1
9,1,0.955556,0
9,2,0,1
9,3,0.955556,0
9,4,0,1
9,5,0.955556,0
9,6,0,1
9,7,0.955556,0
9,8,0.955556,0
9,9,0.955556,0
9,10,0.955556,0
9,11,0.955556,0
9,12,0.955556,0
9,13,0.911111,0
9,14,0.955556,0
9,15,0.955556,0
9,16,0.955556,0
9,17,0.955556,0
9,18,0.955556,0
9,19,0.955556,0
9,20,0.955556,0
9,21,0.955556,0
9,22,0.955556,0
9,23,0.955556,0
9,24,0.955556,0
9,25,0,1
9,26,0.955556,0
9,27,0.955556,0
9,28,0.955556,0
9,29,0.955556,0
9,30,0.955556,0
9,31,0.955556,0
9,32,0.955556,0
9,33,0.955556,0
9,34,0.955556,0
9,35,0.955556,0
9,36,0.955556,0
9,37,0.955556,0
9,38,0.955556,0
9,39,0.955556,0
9,40,0.955556,0
9,41,0.955556,0
9,42,0.955556,0
9,43,0.955556,0
9,44,0.955556,0
9,45,0.955556,0
9,46,0.911111,0
9,47,0.955556,0
9,48,0.955556,0
9,49,0.955556,0
9,50,0.955556,0
9,51,0.955556,0
9,52,0.955556,0
9,53,0.955556,0
9,54,0.955556,0
9,55,0.955556,0
9,56,0.955556,0
9,57,0.955556,0
9,58,0.955556,0
9,59,0.955556,0
9,60,0.955556,0
9,61,0.955556,0
9,62,0.955556,0
9,63,0.955556,0
9,64,0.955556,0
9,65,0.955556,0
9,66,0.955556,0
9,67,0.955556,0
9,68,0.955556,0
9,69,0.955556,0
9,70,0.955556,0
9,71,0.955556,0
9,72,0.955556,0
9,73,0.955556,0
9,74,0.955556,0
9,75,0.955556,0
9,76,0.955556,0
9,77,0.955556,0
9,78,0.955556,0
9,79,0.955556,0
9,80,0.955556,0
9,81,0.955556,0
9,82,0.955556,0
9,83,0.955556,0
9,84,0.955556,0
9,85,0.955556,0
9,86,0.955556,0
9,87,0.955556,0
9,88,0.955556,0
9,89,0.955556,0
9,90,0.955556,0
9,91,0.955556,0
9,92,0.955556,0
9,93,0.955556,0
9,94,0.955556,0
9,95,0.955556,0
9,96,0.955556,0
9,97,0.911111,0
9,98,0.955556,0
9,99,0.955556,0
9,100,0.955556,0
9,101,0.911111,0
9,102,0.955556,0
9,103,0.955556,0
9,104,0.955556,0
9,105,0.955556,0
9,106,0.955556,0
9,107,0.955556,0
9,108,0.955556,0
9,109,0.955556,0
9,110,0.955556,0
9,111,0.955556,0
9,112,0.955556,0
9,113,0.955556,0
9,114,0.955556,0
9,115,0.955556,0
9,116,0.955556,0
9,117,0.955556,0
9,118,0.955556,0
9,119,0.955556,0
9,120,0.955556,0
9,121,0.955556,0
9,122,0.955556,0
9,123,0.955556,0
9,124,0.955556,0
9,125,0.955556,0
9,126,0.955556,0
9,127,0.955556,0
9,128,0.955556,0
9,129,0.955556,0
9,130,0.911111,0
9,131,0.955556,0
10,0,0,1
10,1,0.96,0
10,2,0,1
10,3,0.96,0
10,4,0,1
10,5,0.96,0
10,6,0,1
10,7,0.96,0
10,8,0.96,0
10,9,0.96,0
10,10,0.96,0
10,11,0.96,0
10,12,0.96,0
10,13,0.92,0
10,14,0.96,0
10,15,0.96,0
10,16,0.96,0
10,17,0.96,0
10,18,0.96,0
10,19,0.96,0
10,20,0.96,0
10,21,0.96,0
10,22,0.96,0
10,23,0.96,0
10,24,0.96,0
10,25,0,1
10,26,0.96,0
10,27,0.96,0
10,28,0.96,0
10,29,0.96,0
10,30,0.96,0
10,31,0.96,0
10,32,0.96,0
10,33,0.96,0
10,34,0.96,0
10,35,0.96,0
10,36,0.96,0
10,37,0.96,0
10,38,0.96,0
10,39,0.96,0
10,40,0.96,0
10,41,0.96,0
10,42,0.96,0
10,43,0.96,0
10,44,0.96,0
10,45,0.96,0
10,46,0.92,0
10,47,0.96,0
10,48,0.96,0
10,49,0.96,0
10,50,0.96,0
10,51,0.96,0
10,52,0.96,0
10,53,0.96,0
10,54,0.96,0
10,55,0.96,0
10,56,0.96,0
10,57,0.96,0
10,58,0.96,0
10,59,0.96,0
10,60,0.96,0
10,61,0.96,0
10,62,0.96,0
10,63,0.96,0
10,64,0.96,0
10,65,0.96,0
10,66,0.96,0
10,67,0.96,0
10,68,0.96,0
10,69,0.96,0
10,70,0.96,0
10,71,0.96,0
10,72,0.96,0
10,73,0.96,0
10,74,0.96,0
10,75,0.96,0
10,76,0.96,0
10,77,0.96,0
10,78,0.96,0
10,79,0.96,0
10,80,0.96,0
10,81,0.96,0
10,82,0.96,0
10,83,0.96,0
10,84,0.96,0
10,85,0.96,0
10,86,0.96,0
10,87,0.96,0
10,88,0.96,0
10,89,0.96,0
10,90,0.96,0
10,91,0.96,0
10,92,0.96,0
10,93,0.96,0
10,94,0.96,0
10,95,0.96,0
10,96,0.96,0
10,97,0.92,0
10,98,0.96,0
10,99,0.96,0
10,100,0.96,0
10,101,0.92,0
10,102,0.96,0
10,103,0.96,0
10,104,0.96,0
10,105,0.96,0
10,106,0.96,0
10,107,0.96,0
10,108,0.96,0
10,109,0.96,0
10,110,0.96,0
10,111,0.96,0
10,112,0.96,0
10,113,0.96,0
10,114,0.96,0
10,115,0.96,0
10,116,0.96,0
10,117,0.96,0
10,118,0.96,0
10,119,0.96,0
10,120,0.96,0
10,121,0.96,0
10,122,0.96,0
10,123,0.96,0
10,124,0.96,0
10,125,0.96,0
10,126,0.96,0
10,127,0.96,0
10,128,0.96,0
10,129,0.96,0
10,130,0.92,0
10,131,0.96,0
11,0,0,1
11,1,0.963636,0
11,2,0,1
11,3,0.963636,0
11,4,0,1
11,5,0.963636,0
11,6,0,1
11,7,0.963636,0
11,8,0.963636,0
11,9,0.963636,0
11,10,0.963636,0
11,11,0.963636,0
11,12,0.963636,0
11,13,0.927273,0
11,14,0.963636,0
11,15,0.963636,0
11,16,0.963636,0
11,17,0.963636,0
11,18,0.963636,0
11,19,0.963636,0
11,20,0.963636,0
11,21,0.963636,0
11,22,0.963636,0
11,23,0.963636,0
11,24,0.963636,0
11,25,0,1
11,26,0.963636,0
11,27,0.963636,0
11,28,0.963636,0
